region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,TRT000725-PRV000002,TRT000725,#9b5c8d,78.2,59.2,4959.2,1537.2,"[53, 38, 107, 80]","[4934, 1516, 4988, 1558]",0.74
land,TRT000725-PRV000003,TRT000725,#5abbc8,51.64,28.61,4932.64,1506.61,"[30, 0, 73, 59]","[4911, 1478, 4954, 1537]",0.74
land,TRT000725-PRV000004,TRT000725,#13c31b,18.47,18.87,4899.47,1496.87,"[0, 0, 46, 44]","[4881, 1478, 4927, 1522]",0.74
land,TRT000725-PRV000005,TRT000725,#087bfb,25.27,63.05,4906.27,1541.05,"[2, 40, 54, 87]","[4883, 1518, 4935, 1565]",0.74
land,TRT000726-PRV000001,TRT000726,#1fb63e,24.97,30.62,4889.97,1382.62,"[0, 0, 51, 59]","[4865, 1352, 4916, 1411]",0.74
land,TRT000726-PRV000002,TRT000726,#135462,57.74,64.48,4922.74,1416.48,"[30, 40, 89, 87]","[4895, 1392, 4954, 1439]",0.74
land,TRT000726-PRV000003,TRT000726,#0bfd33,20.48,87.95,4885.48,1439.95,"[2, 55, 48, 126]","[4867, 1407, 4913, 1478]",0.74
land,TRT000726-PRV000004,TRT000726,#5cb322,68.04,25.32,4933.04,1377.32,"[49, 8, 94, 47]","[4914, 1360, 4959, 1399]",0.74
land,TRT000726-PRV000005,TRT000726,#a63e54,99.64,96.78,4964.64,1448.78,"[75, 67, 129, 126]","[4940, 1419, 4994, 1478]",0.74
land,TRT000726-PRV000006,TRT000726,#bf70d2,59.12,108.4,4924.12,1460.4,"[27, 86, 91, 126]","[4892, 1438, 4956, 1478]",0.74
land,TRT000727-PRV000001,TRT000727,#5706fe,98.05,67.94,4866.05,1534.94,"[71, 42, 115, 106]","[4839, 1509, 4883, 1573]",0.74
land,TRT000727-PRV000002,TRT000727,#244061,95.68,21.58,4863.68,1488.58,"[73, 0, 113, 43]","[4841, 1467, 4881, 1510]",0.74
land,TRT000727-PRV000003,TRT000727,#6a816f,69.66,89.35,4837.66,1556.35,"[40, 62, 110, 109]","[4808, 1529, 4878, 1576]",0.74
land,TRT000727-PRV000004,TRT000727,#e18542,64.39,37.6,4832.39,1504.6,"[46, 12, 88, 64]","[4814, 1479, 4856, 1531]",0.74
land,TRT000727-PRV000005,TRT000727,#35d5d8,28.33,41.58,4796.33,1508.58,"[1, 20, 52, 62]","[4769, 1487, 4820, 1529]",0.74
land,TRT000727-PRV000006,TRT000727,#20e2f8,29.13,77.74,4797.13,1544.74,"[0, 54, 55, 109]","[4768, 1521, 4823, 1576]",0.74
land,TRT000729-PRV000001,TRT000729,#caf849,15.64,28.74,4894.64,1584.74,"[0, 4, 31, 55]","[4879, 1560, 4910, 1611]",0.74
land,TRT000729-PRV000002,TRT000729,#2d3e36,67.91,62.48,4946.91,1618.48,"[41, 36, 105, 89]","[4920, 1592, 4984, 1645]",0.74
land,TRT000729-PRV000003,TRT000729,#4b618e,47.09,23.69,4926.09,1579.69,"[27, 1, 71, 53]","[4906, 1557, 4950, 1609]",0.74
land,TRT000729-PRV000004,TRT000729,#dc92c9,90.97,31.31,4969.97,1587.31,"[66, 0, 120, 67]","[4945, 1556, 4999, 1623]",0.74
land,TRT000729-PRV000005,TRT000729,#a58874,30.06,74.82,4909.06,1630.82,"[8, 49, 55, 103]","[4887, 1605, 4934, 1659]",0.74
land,TRT000730-PRV000001,TRT000730,#02baf1,76.51,55.91,5067.51,1635.91,"[52, 35, 108, 84]","[5043, 1615, 5099, 1664]",0.74
land,TRT000730-PRV000002,TRT000730,#a02d0b,106.14,33.9,5097.14,1613.9,"[84, 4, 133, 63]","[5075, 1584, 5124, 1643]",0.74
land,TRT000730-PRV000003,TRT000730,#6f4038,42.2,74.84,5033.2,1654.84,"[16, 52, 69, 106]","[5007, 1632, 5060, 1686]",0.74
land,TRT000730-PRV000004,TRT000730,#588eb4,27.07,37.2,5018.07,1617.2,"[0, 14, 55, 62]","[4991, 1594, 5046, 1642]",0.74
land,TRT000730-PRV000005,TRT000730,#8c1edb,67.06,21.0,5058.06,1601.0,"[41, 0, 93, 44]","[5032, 1580, 5084, 1624]",0.74
land,TRT000731-PRV000001,TRT000731,#d03fd1,65.91,35.55,4959.91,1656.55,"[39, 5, 85, 72]","[4933, 1626, 4979, 1693]",0.74
land,TRT000731-PRV000002,TRT000731,#572ea7,100.96,74.7,4994.96,1695.7,"[62, 48, 138, 111]","[4956, 1669, 5032, 1732]",0.74
land,TRT000731-PRV000003,TRT000731,#60a4c5,63.0,71.0,4957.0,1692.0,"[63, 71, 64, 72]","[4957, 1692, 4958, 1693]",0.74
land,TRT000731-PRV000004,TRT000731,#625d5c,98.8,31.24,4992.8,1652.24,"[81, 0, 127, 57]","[4975, 1621, 5021, 1678]",0.74
land,TRT000731-PRV000005,TRT000731,#611524,35.89,57.46,4929.89,1678.46,"[0, 25, 65, 100]","[4894, 1646, 4959, 1721]",0.74
land,TRT000732-PRV000001,TRT000732,#6f6d31,28.1,48.85,4800.1,1621.85,"[0, 17, 61, 72]","[4772, 1590, 4833, 1645]",0.74
land,TRT000732-PRV000002,TRT000732,#eb3b8e,56.55,18.7,4828.55,1591.7,"[18, 0, 93, 49]","[4790, 1573, 4865, 1622]",0.74
land,TRT000732-PRV000003,TRT000732,#2a3992,95.86,35.14,4867.86,1608.14,"[68, 0, 121, 64]","[4840, 1573, 4893, 1637]",0.74
land,TRT000732-PRV000004,TRT000732,#dadef5,69.35,74.43,4841.35,1647.43,"[48, 47, 92, 101]","[4820, 1620, 4864, 1674]",0.74
land,TRT000732-PRV000005,TRT000732,#5b3a7f,108.01,79.54,4880.01,1652.54,"[90, 57, 127, 102]","[4862, 1630, 4899, 1675]",0.74
land,TRT000732-PRV000006,TRT000732,#506531,29.56,86.63,4801.56,1659.63,"[3, 68, 54, 107]","[4775, 1641, 4826, 1680]",0.74
land,TRT000733-PRV000001,TRT000733,#19816c,21.77,46.78,5047.77,1388.78,"[3, 0, 54, 87]","[5029, 1342, 5080, 1429]",0.74
land,TRT000733-PRV000002,TRT000733,#6db8c5,45.26,90.09,5071.26,1432.09,"[0, 56, 81, 124]","[5026, 1398, 5107, 1466]",0.74
land,TRT000734-PRV000001,TRT000734,#516434,20.51,51.63,4995.51,1561.63,"[0, 28, 47, 85]","[4975, 1538, 5022, 1595]",0.74
land,TRT000734-PRV000002,TRT000734,#7367dd,81.31,38.58,5056.31,1548.58,"[50, 7, 106, 76]","[5025, 1517, 5081, 1586]",0.74
land,TRT000734-PRV000003,TRT000734,#e2ef27,35.18,19.9,5010.18,1529.9,"[7, 0, 64, 42]","[4982, 1510, 5039, 1552]",0.74
land,TRT000734-PRV000004,TRT000734,#06df0b,48.72,69.43,5023.72,1579.43,"[18, 42, 86, 92]","[4993, 1552, 5061, 1602]",0.74
land,TRT000735-PRV000001,TRT000735,#47f50c,60.76,48.66,5137.76,1522.66,"[35, 12, 99, 78]","[5112, 1486, 5176, 1552]",0.74
land,TRT000735-PRV000002,TRT000735,#87dc18,28.63,33.3,5105.63,1507.3,"[0, 0, 59, 64]","[5077, 1474, 5136, 1538]",0.74
land,TRT000735-PRV000003,TRT000735,#07dd8d,45.48,110.73,5122.48,1584.73,"[19, 76, 72, 145]","[5096, 1550, 5149, 1619]",0.74
land,TRT000735-PRV000004,TRT000735,#9832d3,76.84,80.94,5153.84,1554.94,"[49, 53, 101, 111]","[5126, 1527, 5178, 1585]",0.74
land,TRT000735-PRV000005,TRT000735,#29a9f7,18.16,82.51,5095.16,1556.51,"[0, 57, 43, 116]","[5077, 1531, 5120, 1590]",0.74
land,TRT000736-PRV000001,TRT000736,#ff096b,120.33,34.33,4855.33,1403.33,"[101, 0, 133, 59]","[4836, 1369, 4868, 1428]",0.74
land,TRT000736-PRV000002,TRT000736,#3e460f,86.71,54.02,4821.71,1423.02,"[66, 24, 113, 76]","[4801, 1393, 4848, 1445]",0.74
land,TRT000736-PRV000003,TRT000736,#dc0fe5,118.05,80.67,4853.05,1449.67,"[98, 59, 135, 107]","[4833, 1428, 4870, 1476]",0.74
land,TRT000736-PRV000004,TRT000736,#e54765,41.85,64.03,4776.85,1433.03,"[0, 20, 76, 107]","[4735, 1389, 4811, 1476]",0.74
land,TRT000736-PRV000005,TRT000736,#c81a13,67.93,100.43,4802.93,1469.43,"[25, 75, 111, 130]","[4760, 1444, 4846, 1499]",0.74
land,TRT000736-PRV000006,TRT000736,#af4f31,42.0,93.0,4777.0,1462.0,"[42, 93, 43, 94]","[4777, 1462, 4778, 1463]",0.74
land,TRT000737-PRV000001,TRT000737,#26a2c6,73.26,24.97,4750.26,1551.97,"[42, 0, 107, 54]","[4719, 1527, 4784, 1581]",0.74
land,TRT000737-PRV000002,TRT000737,#b1ac45,93.18,54.84,4770.18,1581.84,"[60, 28, 120, 82]","[4737, 1555, 4797, 1609]",0.74
land,TRT000737-PRV000003,TRT000737,#153ec6,77.29,85.37,4754.29,1612.37,"[55, 62, 105, 106]","[4732, 1589, 4782, 1633]",0.74
land,TRT000737-PRV000004,TRT000737,#b24e2e,26.92,40.88,4703.92,1567.88,"[0, 15, 57, 68]","[4677, 1542, 4734, 1595]",0.74
land,TRT000737-PRV000005,TRT000737,#90a841,38.2,76.77,4715.2,1603.77,"[11, 53, 63, 101]","[4688, 1580, 4740, 1628]",0.74
land,TRT000738-PRV000001,TRT000738,#60f72b,49.61,55.9,4668.61,1677.9,"[22, 29, 74, 80]","[4641, 1651, 4693, 1702]",0.74
land,TRT000738-PRV000002,TRT000738,#70fb41,78.22,24.24,4697.22,1646.24,"[50, 0, 100, 54]","[4669, 1622, 4719, 1676]",0.74
land,TRT000738-PRV000003,TRT000738,#a44230,119.75,23.85,4738.75,1645.85,"[99, 1, 152, 54]","[4718, 1623, 4771, 1676]",0.74
land,TRT000738-PRV000004,TRT000738,#fefac0,98.72,65.04,4717.72,1687.04,"[70, 40, 133, 84]","[4689, 1662, 4752, 1706]",0.74
land,TRT000738-PRV000005,TRT000738,#180280,34.85,84.33,4653.85,1706.33,"[0, 66, 72, 101]","[4619, 1688, 4691, 1723]",0.74
land,TRT000738-PRV000006,TRT000738,#9eb4f1,145.4,47.11,4764.4,1669.11,"[122, 11, 170, 81]","[4741, 1633, 4789, 1703]",0.74
land,TRT000739-PRV000001,TRT000739,#7e9220,79.54,61.89,4694.54,1499.89,"[51, 39, 106, 87]","[4666, 1477, 4721, 1525]",0.74
land,TRT000739-PRV000002,TRT000739,#0fec66,62.62,93.79,4677.62,1531.79,"[36, 68, 89, 116]","[4651, 1506, 4704, 1554]",0.74
land,TRT000739-PRV000003,TRT000739,#acb329,116.31,82.92,4731.31,1520.92,"[87, 57, 156, 107]","[4702, 1495, 4771, 1545]",0.74
land,TRT000739-PRV000004,TRT000739,#547d02,128.75,44.08,4743.75,1482.08,"[101, 0, 161, 79]","[4716, 1438, 4776, 1517]",0.74
land,TRT000739-PRV000005,TRT000739,#b27961,30.9,73.57,4645.9,1511.57,"[0, 55, 53, 97]","[4615, 1493, 4668, 1535]",0.74
land,TRT000740-PRV000001,TRT000740,#d390ad,68.84,114.19,4660.84,1628.19,"[41, 91, 101, 143]","[4633, 1605, 4693, 1657]",0.74
land,TRT000740-PRV000002,TRT000740,#cc77ab,77.03,76.18,4669.03,1590.18,"[54, 46, 100, 103]","[4646, 1560, 4692, 1617]",0.74
land,TRT000740-PRV000003,TRT000740,#0eb62d,58.11,38.01,4650.11,1552.01,"[38, 10, 87, 61]","[4630, 1524, 4679, 1575]",0.74
land,TRT000740-PRV000004,TRT000740,#15ca34,34.93,64.1,4626.93,1578.1,"[7, 42, 60, 87]","[4599, 1556, 4652, 1601]",0.74
land,TRT000740-PRV000005,TRT000740,#3cb47a,29.35,97.15,4621.35,1611.15,"[3, 72, 55, 127]","[4595, 1586, 4647, 1641]",0.74
land,TRT000740-PRV000006,TRT000740,#5917ae,43.12,150.21,4635.12,1664.21,"[24, 122, 70, 197]","[4616, 1636, 4662, 1711]",0.74
land,TRT000740-PRV000007,TRT000740,#79030c,21.23,26.49,4613.23,1540.49,"[0, 0, 46, 55]","[4592, 1514, 4638, 1569]",0.74
land,TRT000741-PRV000001,TRT000741,#285cf5,10.54,12.07,3308.54,1589.07,"[0, 0, 21, 25]","[3298, 1577, 3319, 1602]",1.0
land,TRT000742-PRV000001,TRT000742,#1e66ac,33.25,41.68,5028.25,1723.68,"[7, 23, 56, 63]","[5002, 1705, 5051, 1745]",1.0
land,TRT000742-PRV000002,TRT000742,#cd8451,61.74,79.16,5056.74,1761.16,"[35, 59, 88, 100]","[5030, 1741, 5083, 1782]",1.0
land,TRT000742-PRV000003,TRT000742,#431385,44.03,19.23,5039.03,1701.23,"[18, 0, 69, 37]","[5013, 1682, 5064, 1719]",1.0
land,TRT000742-PRV000004,TRT000742,#e42aa1,22.53,65.27,5017.53,1747.27,"[0, 40, 45, 91]","[4995, 1722, 5040, 1773]",1.0
land,TRT000742-PRV000005,TRT000742,#7edb96,71.68,47.96,5066.68,1729.96,"[54, 25, 88, 72]","[5049, 1707, 5083, 1754]",1.0
land,TRT000743-PRV000001,TRT000743,#4c6910,62.19,59.19,5145.19,1744.19,"[39, 35, 87, 83]","[5122, 1720, 5170, 1768]",1.0
land,TRT000743-PRV000002,TRT000743,#9469e9,19.99,70.81,5102.99,1755.81,"[0, 42, 47, 97]","[5083, 1727, 5130, 1782]",1.0
land,TRT000743-PRV000003,TRT000743,#ea2b87,74.71,21.44,5157.71,1706.44,"[50, 0, 103, 46]","[5133, 1685, 5186, 1731]",1.0
land,TRT000743-PRV000004,TRT000743,#0a0758,32.36,34.05,5115.36,1719.05,"[0, 9, 58, 56]","[5083, 1694, 5141, 1741]",1.0
land,TRT000744-PRV000001,TRT000744,#29ad1a,68.62,108.2,5185.62,1650.2,"[32, 84, 100, 129]","[5149, 1626, 5217, 1671]",1.0
land,TRT000744-PRV000002,TRT000744,#9c8a9c,84.0,86.0,5201.0,1628.0,"[84, 86, 85, 87]","[5201, 1628, 5202, 1629]",1.0
land,TRT000744-PRV000003,TRT000744,#429b82,82.17,62.18,5199.17,1604.18,"[60, 30, 105, 93]","[5177, 1572, 5222, 1635]",1.0
land,TRT000744-PRV000004,TRT000744,#aca135,26.26,94.96,5143.26,1636.96,"[0, 67, 56, 131]","[5117, 1609, 5173, 1673]",1.0
land,TRT000744-PRV000005,TRT000744,#4b6768,58.83,138.56,5175.83,1680.56,"[27, 127, 91, 159]","[5144, 1669, 5208, 1701]",1.0
land,TRT000744-PRV000006,TRT000744,#462685,44.52,61.57,5161.52,1603.57,"[14, 36, 66, 86]","[5131, 1578, 5183, 1628]",1.0
land,TRT000744-PRV000007,TRT000744,#79fdcd,66.56,23.57,5183.56,1565.57,"[47, 0, 96, 43]","[5164, 1542, 5213, 1585]",1.0
land,TRT000745-PRV000001,TRT000745,#41f6a0,89.0,49.26,5125.0,1681.26,"[67, 31, 116, 73]","[5103, 1663, 5152, 1705]",1.0
land,TRT000745-PRV000002,TRT000745,#2ff994,53.24,67.98,5089.24,1699.98,"[29, 50, 79, 90]","[5065, 1682, 5115, 1722]",1.0
land,TRT000745-PRV000003,TRT000745,#b2438e,52.63,31.0,5088.63,1663.0,"[31, 12, 74, 50]","[5067, 1644, 5110, 1682]",1.0
land,TRT000745-PRV000004,TRT000745,#46144c,24.4,49.19,5060.4,1681.19,"[0, 26, 47, 75]","[5036, 1658, 5083, 1707]",1.0
land,TRT000745-PRV000005,TRT000745,#13f9b7,80.18,19.06,5116.18,1651.06,"[62, 0, 100, 36]","[5098, 1632, 5136, 1668]",1.0
land,TRT000746-PRV000001,TRT000746,#d6c577,17.63,14.28,3257.63,1636.28,"[0, 0, 37, 32]","[3240, 1622, 3277, 1654]",1.0
land,TRT000747-PRV000001,TRT000747,#925480,27.89,20.22,1927.89,1665.22,"[5, 0, 57, 38]","[1905, 1645, 1957, 1683]",1.0
land,TRT000747-PRV000002,TRT000747,#f37904,59.03,48.95,1959.03,1693.95,"[40, 21, 84, 76]","[1940, 1666, 1984, 1721]",1.0
land,TRT000747-PRV000003,TRT000747,#b40b7c,22.29,52.94,1922.29,1697.94,"[0, 32, 44, 75]","[1900, 1677, 1944, 1720]",1.0
land,TRT000748-PRV000001,TRT000748,#662cb2,17.1,84.12,1728.1,1680.12,"[0, 63, 36, 109]","[1711, 1659, 1747, 1705]",1.0
land,TRT000748-PRV000002,TRT000748,#0fbabe,44.35,73.86,1755.35,1669.86,"[27, 53, 67, 98]","[1738, 1649, 1778, 1694]",1.0
land,TRT000748-PRV000003,TRT000748,#b7a9dc,23.23,47.27,1734.23,1643.27,"[4, 20, 48, 68]","[1715, 1616, 1759, 1664]",1.0
land,TRT000748-PRV000004,TRT000748,#f5e069,42.41,23.84,1753.41,1619.84,"[17, 0, 73, 49]","[1728, 1596, 1784, 1645]",1.0
land,TRT000748-PRV000005,TRT000748,#f98fe6,69.0,49.64,1780.0,1645.64,"[47, 25, 90, 74]","[1758, 1621, 1801, 1670]",1.0
land,TRT000749-PRV000001,TRT000749,#ff22c6,29.53,63.4,1719.53,1786.4,"[3, 46, 55, 82]","[1693, 1769, 1745, 1805]",1.0
land,TRT000749-PRV000002,TRT000749,#dd4475,65.6,86.22,1755.6,1809.22,"[45, 64, 85, 110]","[1735, 1787, 1775, 1833]",1.0
land,TRT000749-PRV000003,TRT000749,#b52449,23.51,94.44,1713.51,1817.44,"[0, 75, 52, 110]","[1690, 1798, 1742, 1833]",1.0
land,TRT000749-PRV000004,TRT000749,#a3d191,68.04,46.29,1758.04,1769.29,"[44, 25, 86, 64]","[1734, 1748, 1776, 1787]",1.0
land,TRT000749-PRV000005,TRT000749,#c51815,27.72,27.52,1717.72,1750.52,"[12, 0, 46, 46]","[1702, 1723, 1736, 1769]",1.0
land,TRT000749-PRV000006,TRT000749,#01d456,50.65,23.51,1740.65,1746.51,"[35, 5, 74, 42]","[1725, 1728, 1764, 1765]",1.0
land,TRT000750-PRV000001,TRT000750,#55907e,84.65,64.28,1798.65,1727.28,"[67, 43, 109, 89]","[1781, 1706, 1823, 1752]",1.0
land,TRT000750-PRV000002,TRT000750,#4995e2,74.55,24.78,1788.55,1687.78,"[57, 0, 95, 47]","[1771, 1663, 1809, 1710]",1.0
land,TRT000750-PRV000003,TRT000750,#01fe05,52.8,68.82,1766.8,1731.82,"[31, 50, 71, 91]","[1745, 1713, 1785, 1754]",1.0
land,TRT000750-PRV000004,TRT000750,#0485ac,49.41,35.62,1763.41,1698.62,"[28, 15, 69, 52]","[1742, 1678, 1783, 1715]",1.0
land,TRT000750-PRV000005,TRT000750,#92a0ee,21.36,53.04,1735.36,1716.04,"[0, 34, 41, 75]","[1714, 1697, 1755, 1738]",1.0
land,TRT000751-PRV000001,TRT000751,#3f9900,67.95,26.83,1809.95,1541.83,"[49, 3, 85, 53]","[1791, 1518, 1827, 1568]",1.0
land,TRT000751-PRV000002,TRT000751,#a30df5,36.62,21.64,1778.62,1536.64,"[4, 0, 60, 42]","[1746, 1515, 1802, 1557]",1.0
land,TRT000751-PRV000003,TRT000751,#b42cf6,41.09,54.88,1783.09,1569.88,"[5, 36, 68, 80]","[1747, 1551, 1810, 1595]",1.0
land,TRT000751-PRV000004,TRT000751,#9a51fc,16.0,49.0,1758.0,1564.0,"[16, 49, 17, 50]","[1758, 1564, 1759, 1565]",1.0
land,TRT000751-PRV000005,TRT000751,#bded32,19.73,74.06,1761.73,1589.06,"[0, 42, 46, 102]","[1742, 1557, 1788, 1617]",1.0
land,TRT000751-PRV000006,TRT000751,#f1be44,93.78,31.65,1835.78,1546.65,"[77, 3, 112, 57]","[1819, 1518, 1854, 1572]",1.0
land,TRT000751-PRV000007,TRT000751,#f0ffc1,60.58,98.08,1802.58,1613.08,"[35, 74, 90, 121]","[1777, 1589, 1832, 1636]",1.0
land,TRT000751-PRV000008,TRT000751,#33c834,84.07,71.93,1826.07,1586.93,"[60, 50, 108, 102]","[1802, 1565, 1850, 1617]",1.0
land,TRT000752-PRV000001,TRT000752,#ca2158,71.65,35.8,1894.65,1646.8,"[52, 13, 100, 61]","[1875, 1624, 1923, 1672]",1.0
land,TRT000752-PRV000002,TRT000752,#90c8fb,37.24,33.94,1860.24,1644.94,"[15, 8, 58, 62]","[1838, 1619, 1881, 1673]",1.0
land,TRT000752-PRV000003,TRT000752,#a8642e,58.61,69.44,1881.61,1680.44,"[30, 50, 83, 90]","[1853, 1661, 1906, 1701]",1.0
land,TRT000752-PRV000004,TRT000752,#7dcce8,17.86,16.31,1840.86,1627.31,"[0, 0, 38, 41]","[1823, 1611, 1861, 1652]",1.0
land,TRT000753-PRV000001,TRT000753,#51bc56,58.92,20.08,1885.92,1719.08,"[45, 0, 79, 44]","[1872, 1699, 1906, 1743]",1.0
land,TRT000753-PRV000002,TRT000753,#9adae2,58.13,65.41,1885.13,1764.41,"[33, 44, 88, 85]","[1860, 1743, 1915, 1784]",1.0
land,TRT000753-PRV000003,TRT000753,#73d4d3,81.78,43.39,1908.78,1742.39,"[60, 19, 102, 68]","[1887, 1718, 1929, 1767]",1.0
land,TRT000753-PRV000004,TRT000753,#7b10e1,25.3,53.85,1852.3,1752.85,"[0, 32, 48, 85]","[1827, 1731, 1875, 1784]",1.0
land,TRT000753-PRV000005,TRT000753,#26dd0b,33.59,24.21,1860.59,1723.21,"[12, 2, 47, 41]","[1839, 1701, 1874, 1740]",1.0
land,TRT000754-PRV000001,TRT000754,#e49a3e,45.58,63.25,1732.58,1896.25,"[17, 39, 73, 89]","[1704, 1872, 1760, 1922]",1.0
land,TRT000754-PRV000002,TRT000754,#a5cd91,20.66,47.45,1707.66,1880.45,"[4, 27, 43, 76]","[1691, 1860, 1730, 1909]",1.0
land,TRT000754-PRV000003,TRT000754,#99decc,52.47,18.71,1739.47,1851.71,"[34, 0, 76, 43]","[1721, 1833, 1763, 1876]",1.0
land,TRT000754-PRV000004,TRT000754,#dbdb87,84.58,26.82,1771.58,1859.82,"[63, 0, 110, 56]","[1750, 1833, 1797, 1889]",1.0
land,TRT000754-PRV000005,TRT000754,#3b01fe,17.9,12.82,1704.9,1845.82,"[0, 0, 37, 29]","[1687, 1833, 1724, 1862]",1.0
land,TRT000754-PRV000006,TRT000754,#21f51b,74.81,83.43,1761.81,1916.43,"[50, 55, 100, 101]","[1737, 1888, 1787, 1934]",1.0
land,TRT000755-PRV000001,TRT000755,#839507,19.09,57.87,1860.09,1598.87,"[0, 39, 41, 80]","[1841, 1580, 1882, 1621]",1.0
land,TRT000755-PRV000002,TRT000755,#552c96,21.86,21.43,1862.86,1562.43,"[7, 0, 41, 40]","[1848, 1541, 1882, 1581]",1.0
land,TRT000755-PRV000003,TRT000755,#56cb0e,50.13,34.5,1891.13,1575.5,"[31, 13, 74, 53]","[1872, 1554, 1915, 1594]",1.0
land,TRT000755-PRV000004,TRT000755,#da0265,58.28,72.78,1899.28,1613.78,"[32, 50, 84, 97]","[1873, 1591, 1925, 1638]",1.0
land,TRT000755-PRV000005,TRT000755,#4394a7,106.09,62.13,1947.09,1603.13,"[79, 33, 135, 95]","[1920, 1574, 1976, 1636]",1.0
land,TRT000756-PRV000001,TRT000756,#e2f684,59.32,35.05,1829.32,1774.05,"[37, 1, 87, 61]","[1807, 1740, 1857, 1800]",1.0
land,TRT000756-PRV000002,TRT000756,#f8adc4,27.72,25.63,1797.72,1764.63,"[6, 0, 56, 51]","[1776, 1739, 1826, 1790]",1.0
land,TRT000756-PRV000003,TRT000756,#b35d8c,49.37,65.62,1819.37,1804.62,"[32, 50, 72, 79]","[1802, 1789, 1842, 1818]",1.0
land,TRT000756-PRV000004,TRT000756,#7021ec,17.57,76.89,1787.57,1815.89,"[0, 46, 36, 114]","[1770, 1785, 1806, 1853]",1.0
land,TRT000757-PRV000001,TRT000757,#cbf057,76.28,36.89,1741.28,1941.89,"[56, 16, 103, 60]","[1721, 1921, 1768, 1965]",1.0
land,TRT000757-PRV000002,TRT000757,#44da76,46.68,67.24,1711.68,1972.24,"[17, 45, 77, 87]","[1682, 1950, 1742, 1992]",1.0
land,TRT000757-PRV000003,TRT000757,#c6706c,19.87,42.69,1684.87,1947.69,"[0, 11, 42, 69]","[1665, 1916, 1707, 1974]",1.0
land,TRT000757-PRV000004,TRT000757,#e60951,44.42,21.96,1709.42,1926.96,"[21, 0, 69, 46]","[1686, 1905, 1734, 1951]",1.0
land,TRT000758-PRV000001,TRT000758,#9cb3d5,20.51,27.15,1812.51,1654.15,"[0, 0, 45, 60]","[1792, 1627, 1837, 1687]",1.0
land,TRT000758-PRV000002,TRT000758,#9b01a2,32.71,85.19,1824.71,1712.19,"[10, 60, 54, 113]","[1802, 1687, 1846, 1740]",1.0
land,TRT000758-PRV000003,TRT000758,#590b3f,60.64,72.73,1852.64,1699.73,"[44, 53, 79, 96]","[1836, 1680, 1871, 1723]",1.0
land,TRT000758-PRV000004,TRT000758,#66355d,40.53,50.07,1832.53,1677.07,"[13, 25, 66, 70]","[1805, 1652, 1858, 1697]",1.0
ocean,TRT000759-PRV000001,TRT000759,#2f1697,12.19,11.94,2012.19,1659.94,"[0, 0, 24, 25]","[2000, 1648, 2024, 1673]",0.56
ocean,TRT000760-PRV000001,TRT000760,#254e76,12.17,10.26,5539.17,1730.26,"[0, 0, 22, 23]","[5527, 1720, 5549, 1743]",0.85
land,TRT000761-PRV000001,TRT000761,#9286ed,34.41,34.93,5571.41,1783.93,"[0, 0, 74, 76]","[5537, 1749, 5611, 1825]",1.0
land,TRT000762-PRV000001,TRT000762,#fee810,37.75,71.22,5463.75,1880.22,"[0, 42, 71, 95]","[5426, 1851, 5497, 1904]",1.0
land,TRT000762-PRV000002,TRT000762,#db12b8,86.76,30.16,5512.76,1839.16,"[54, 0, 119, 62]","[5480, 1809, 5545, 1871]",1.0
land,TRT000763-PRV000001,TRT000763,#1f3650,30.01,22.0,5111.01,1831.0,"[0, 0, 58, 48]","[5081, 1809, 5139, 1857]",1.0
ocean,TRT000764-PRV000001,TRT000764,#160c88,6.78,13.61,1658.78,1840.61,"[0, 0, 15, 26]","[1652, 1827, 1667, 1853]",0.85
ocean,TRT000765-PRV000001,TRT000765,#081e91,8.24,5.89,1814.24,1838.89,"[0, 0, 14, 12]","[1806, 1833, 1820, 1845]",0.7
land,TRT000766-PRV000001,TRT000766,#366dea,17.34,19.96,1663.34,1971.96,"[0, 0, 39, 42]","[1646, 1952, 1685, 1994]",0.85
ocean,TRT000767-PRV000001,TRT000767,#1848b2,94.42,99.53,1822.42,2042.53,"[0, 18, 172, 169]","[1728, 1961, 1900, 2112]",0.51
ocean,TRT000767-PRV000002,TRT000767,#311268,250.44,128.32,1978.44,2071.32,"[165, 62, 340, 169]","[1893, 2005, 2068, 2112]",0.51
ocean,TRT000767-PRV000003,TRT000767,#160d83,210.19,50.13,1938.19,1993.13,"[131, 0, 292, 113]","[1859, 1943, 2020, 2056]",0.51
ocean,TRT000768-PRV000001,TRT000768,#0c2477,62.26,141.78,2054.26,1948.78,"[0, 80, 137, 213]","[1992, 1887, 2129, 2020]",0.51
ocean,TRT000768-PRV000002,TRT000768,#390478,109.44,236.91,2101.44,2043.91,"[35, 159, 161, 305]","[2027, 1966, 2153, 2112]",0.51
ocean,TRT000768-PRV000003,TRT000768,#1d036d,186.78,91.08,2178.78,1898.08,"[116, 11, 255, 169]","[2108, 1818, 2247, 1976]",0.51
ocean,TRT000768-PRV000004,TRT000768,#2d2a64,213.03,236.47,2205.03,2043.47,"[159, 153, 286, 305]","[2151, 1960, 2278, 2112]",0.51
ocean,TRT000768-PRV000005,TRT000768,#060caf,87.71,46.08,2079.71,1853.08,"[23, 0, 157, 106]","[2015, 1807, 2149, 1913]",0.51
